x_1,y_1,width_1,height_1,filepath_1,subject_name_1,x_2,y_2,width_2,height_2,filepath_2,subject_name_2,label,gender_1,gender_2,skin_tone_1,skin_tone_2,nb_women
169,60,61,61,/dataset/YouTubeFaces/frame_images_DB/Vojislav_Seselj/2/2.345.jpg,Vojislav_Seselj,178,71,56,56,/dataset/YouTubeFaces/frame_images_DB/Vojislav_Seselj/4/4.340.jpg,Vojislav_Seselj,1,M,M,#6F503C,#6F503C,0
126,65,51,51,/dataset/YouTubeFaces/frame_images_DB/Dave_Campo/1/1.2303.jpg,Dave_Campo,147,97,68,68,/dataset/YouTubeFaces/frame_images_DB/Dave_Campo/3/3.211.jpg,Dave_Campo,1,M,M,#6F503C,#81654F,0
279,161,83,83,/dataset/YouTubeFaces/frame_images_DB/Tim_Pawlenty/3/3.922.jpg,Tim_Pawlenty,140,84,69,69,/dataset/YouTubeFaces/frame_images_DB/Tim_Pawlenty/5/5.862.jpg,Tim_Pawlenty,1,M,M,#E7C1B8,#81654F,0
130,132,100,100,/dataset/YouTubeFaces/frame_images_DB/Rodrigo_de_la_Cerna/3/3.352.jpg,Rodrigo_de_la_Cerna,232,165,185,185,/dataset/YouTubeFaces/frame_images_DB/Rodrigo_de_la_Cerna/4/4.535.jpg,Rodrigo_de_la_Cerna,1,M,M,#6F503C,#513B2E,0
227,163,69,69,/dataset/YouTubeFaces/frame_images_DB/Tom_Vilsack/0/0.912.jpg,Tom_Vilsack,158,116,74,74,/dataset/YouTubeFaces/frame_images_DB/Tom_Vilsack/5/5.9799.jpg,Tom_Vilsack,1,M,M,#9D7A54,#81654F,0
180,62,50,50,/dataset/YouTubeFaces/frame_images_DB/Elvis_Stojko/1/1.85.jpg,Elvis_Stojko,145,89,55,55,/dataset/YouTubeFaces/frame_images_DB/Elvis_Stojko/5/5.8164.jpg,Elvis_Stojko,1,M,M,#E5C8A6,#6F503C,0
245,133,131,131,/dataset/YouTubeFaces/frame_images_DB/Vicente_Fox/1/1.230.jpg,Vicente_Fox,139,111,96,96,/dataset/YouTubeFaces/frame_images_DB/Vicente_Fox/3/3.1285.jpg,Vicente_Fox,1,M,M,#81654F,#6F503C,0
274,99,79,79,/dataset/YouTubeFaces/frame_images_DB/Elmar_Brok/2/2.179.jpg,Elmar_Brok,82,56,45,45,/dataset/YouTubeFaces/frame_images_DB/Elmar_Brok/5/5.3390.jpg,Elmar_Brok,1,M,M,#81654F,#E5C8A6,0
167,21,39,39,/dataset/YouTubeFaces/frame_images_DB/Paul_Krueger/1/1.981.jpg,Paul_Krueger,241,55,47,47,/dataset/YouTubeFaces/frame_images_DB/Paul_Krueger/4/4.61.jpg,Paul_Krueger,1,M,M,#9D7A54,#9D7A54,0
229,103,97,97,/dataset/YouTubeFaces/frame_images_DB/Alejandro_Toledo/1/1.243.jpg,Alejandro_Toledo,184,95,89,89,/dataset/YouTubeFaces/frame_images_DB/Alejandro_Toledo/3/3.1270.jpg,Alejandro_Toledo,1,M,M,#6F503C,#9D7A54,0
251,123,120,120,/dataset/YouTubeFaces/frame_images_DB/Fernando_Sanz/3/3.123.jpg,Fernando_Sanz,148,82,55,55,/dataset/YouTubeFaces/frame_images_DB/Fernando_Sanz/4/4.85.jpg,Fernando_Sanz,1,M,M,#6F503C,#6F503C,0
206,117,86,86,/dataset/YouTubeFaces/frame_images_DB/Massoud_Barzani/0/0.291.jpg,Massoud_Barzani,195,46,47,47,/dataset/YouTubeFaces/frame_images_DB/Massoud_Barzani/4/4.186.jpg,Massoud_Barzani,1,M,M,#6F503C,#9D7A54,0
174,103,60,60,/dataset/YouTubeFaces/frame_images_DB/Albert_Brooks/0/0.654.jpg,Albert_Brooks,239,127,106,106,/dataset/YouTubeFaces/frame_images_DB/Albert_Brooks/1/1.470.jpg,Albert_Brooks,1,M,M,#9D7A54,#9D7A54,0
182,107,46,46,/dataset/YouTubeFaces/frame_images_DB/Francis_Collins/0/0.3452.jpg,Francis_Collins,248,142,182,182,/dataset/YouTubeFaces/frame_images_DB/Francis_Collins/4/4.356.jpg,Francis_Collins,1,M,M,#81654F,#9D7A54,0
262,114,92,92,/dataset/YouTubeFaces/frame_images_DB/Philippe_Gagnon/1/1.1280.jpg,Philippe_Gagnon,170,73,52,52,/dataset/YouTubeFaces/frame_images_DB/Philippe_Gagnon/2/2.3980.jpg,Philippe_Gagnon,1,M,M,#6F503C,#81654F,0
240,113,97,97,/dataset/YouTubeFaces/frame_images_DB/James_Wolfensohn/2/2.328.jpg,James_Wolfensohn,275,106,99,99,/dataset/YouTubeFaces/frame_images_DB/James_Wolfensohn/5/5.2813.jpg,James_Wolfensohn,1,M,M,#9D7A54,#81654F,0
195,99,110,110,/dataset/YouTubeFaces/frame_images_DB/Uzi_Landau/2/2.1416.jpg,Uzi_Landau,119,54,52,52,/dataset/YouTubeFaces/frame_images_DB/Uzi_Landau/5/5.1661.jpg,Uzi_Landau,1,M,M,#BEA07E,#81654F,0
255,127,115,115,/dataset/YouTubeFaces/frame_images_DB/Clive_Lloyd/3/3.433.jpg,Clive_Lloyd,117,128,103,103,/dataset/YouTubeFaces/frame_images_DB/Clive_Lloyd/5/5.199.jpg,Clive_Lloyd,1,M,M,#6F503C,#81654F,0
214,65,61,61,/dataset/YouTubeFaces/frame_images_DB/Dan_Reeves/0/0.1332.jpg,Dan_Reeves,166,98,108,108,/dataset/YouTubeFaces/frame_images_DB/Dan_Reeves/3/3.604.jpg,Dan_Reeves,1,M,M,#81654F,#6F503C,0
171,54,57,57,/dataset/YouTubeFaces/frame_images_DB/Malcolm_Jamal_Warner/1/1.813.jpg,Malcolm_Jamal_Warner,246,104,137,137,/dataset/YouTubeFaces/frame_images_DB/Malcolm_Jamal_Warner/2/2.339.jpg,Malcolm_Jamal_Warner,1,M,M,#6F503C,#81654F,0
198,118,35,35,/dataset/YouTubeFaces/frame_images_DB/Carlo_Azeglio_Ciampi/0/0.40.jpg,Carlo_Azeglio_Ciampi,212,103,41,41,/dataset/YouTubeFaces/frame_images_DB/Carlo_Azeglio_Ciampi/5/5.85.jpg,Carlo_Azeglio_Ciampi,1,M,M,#81654F,#81654F,0
234,144,74,74,/dataset/YouTubeFaces/frame_images_DB/Edward_Norton/1/1.1670.jpg,Edward_Norton,169,81,71,71,/dataset/YouTubeFaces/frame_images_DB/Edward_Norton/4/4.1626.jpg,Edward_Norton,1,M,M,#6F503C,#81654F,0
174,89,73,73,/dataset/YouTubeFaces/frame_images_DB/Ali_Mohammed_Maher/1/1.406.jpg,Ali_Mohammed_Maher,171,87,58,58,/dataset/YouTubeFaces/frame_images_DB/Ali_Mohammed_Maher/4/4.61.jpg,Ali_Mohammed_Maher,1,M,M,#6F503C,#81654F,0
141,96,69,69,/dataset/YouTubeFaces/frame_images_DB/James_McGreevey/0/0.644.jpg,James_McGreevey,304,116,98,98,/dataset/YouTubeFaces/frame_images_DB/James_McGreevey/3/3.2776.jpg,James_McGreevey,1,M,M,#81654F,#513B2E,0
136,104,76,76,/dataset/YouTubeFaces/frame_images_DB/Carlo_Azeglio_Ciampi/1/1.543.jpg,Carlo_Azeglio_Ciampi,186,103,39,39,/dataset/YouTubeFaces/frame_images_DB/Carlo_Azeglio_Ciampi/2/2.57.jpg,Carlo_Azeglio_Ciampi,1,M,M,#81654F,#81654F,0
156,88,76,76,/dataset/YouTubeFaces/frame_images_DB/Jackie_Sherrill/4/4.2128.jpg,Jackie_Sherrill,245,165,184,184,/dataset/YouTubeFaces/frame_images_DB/Jackie_Sherrill/5/5.555.jpg,Jackie_Sherrill,1,M,M,#6F503C,#E7C1B8,0
223,92,95,95,/dataset/YouTubeFaces/frame_images_DB/Tavis_Smiley/0/0.338.jpg,Tavis_Smiley,297,113,112,112,/dataset/YouTubeFaces/frame_images_DB/Tavis_Smiley/2/2.796.jpg,Tavis_Smiley,1,M,M,#81654F,#6F503C,0
163,100,70,70,/dataset/YouTubeFaces/frame_images_DB/Phil_Donahue/2/2.734.jpg,Phil_Donahue,148,118,85,85,/dataset/YouTubeFaces/frame_images_DB/Phil_Donahue/5/5.2146.jpg,Phil_Donahue,1,M,M,#9D7A54,#BEA07E,0
232,87,28,28,/dataset/YouTubeFaces/frame_images_DB/Cemil_Cicek/2/2.242.jpg,Cemil_Cicek,157,76,70,70,/dataset/YouTubeFaces/frame_images_DB/Cemil_Cicek/5/5.159.jpg,Cemil_Cicek,1,M,M,#81654F,#9D7A54,0
308,107,112,112,/dataset/YouTubeFaces/frame_images_DB/Richard_Lugar/0/0.1161.jpg,Richard_Lugar,241,79,43,43,/dataset/YouTubeFaces/frame_images_DB/Richard_Lugar/5/5.429.jpg,Richard_Lugar,1,M,M,#81654F,#6F503C,0
213,155,73,73,/dataset/YouTubeFaces/frame_images_DB/Laurent_Woulzy/0/0.1986.jpg,Laurent_Woulzy,281,153,96,96,/dataset/YouTubeFaces/frame_images_DB/Laurent_Woulzy/2/2.1941.jpg,Laurent_Woulzy,1,M,M,#6F503C,#6F503C,0
218,102,52,52,/dataset/YouTubeFaces/frame_images_DB/Alex_Holmes/4/4.733.jpg,Alex_Holmes,230,138,140,140,/dataset/YouTubeFaces/frame_images_DB/Alex_Holmes/5/5.540.jpg,Alex_Holmes,1,M,M,#81654F,#6F503C,0
155,88,70,70,/dataset/YouTubeFaces/frame_images_DB/Lester_Holt/0/0.1072.jpg,Lester_Holt,150,122,121,121,/dataset/YouTubeFaces/frame_images_DB/Lester_Holt/3/3.1305.jpg,Lester_Holt,1,M,M,#6F503C,#81654F,0
236,99,60,60,/dataset/YouTubeFaces/frame_images_DB/Luis_Fonsi/2/2.2569.jpg,Luis_Fonsi,152,124,146,146,/dataset/YouTubeFaces/frame_images_DB/Luis_Fonsi/4/4.1229.jpg,Luis_Fonsi,1,M,M,#81654F,#9D7A54,0
230,67,65,65,/dataset/YouTubeFaces/frame_images_DB/Aaron_Tippin/0/0.482.jpg,Aaron_Tippin,207,140,161,161,/dataset/YouTubeFaces/frame_images_DB/Aaron_Tippin/1/1.1666.jpg,Aaron_Tippin,1,M,M,#9D7A54,#81654F,0
314,91,145,145,/dataset/YouTubeFaces/frame_images_DB/Ed_Smart/1/1.528.jpg,Ed_Smart,183,163,110,110,/dataset/YouTubeFaces/frame_images_DB/Ed_Smart/3/3.194.jpg,Ed_Smart,1,M,M,#81654F,#9D7A54,0
188,187,173,173,/dataset/YouTubeFaces/frame_images_DB/Wayne_Gretzky/2/2.2388.jpg,Wayne_Gretzky,174,94,112,112,/dataset/YouTubeFaces/frame_images_DB/Wayne_Gretzky/4/4.3574.jpg,Wayne_Gretzky,1,M,M,#9D7A54,#81654F,0
224,169,220,220,/dataset/YouTubeFaces/frame_images_DB/Randy_Ferbey/0/0.3578.jpg,Randy_Ferbey,216,70,70,70,/dataset/YouTubeFaces/frame_images_DB/Randy_Ferbey/1/1.397.jpg,Randy_Ferbey,1,M,M,#81654F,#6F503C,0
278,90,92,92,/dataset/YouTubeFaces/frame_images_DB/Nicolas_Cage/1/1.2858.jpg,Nicolas_Cage,103,62,55,55,/dataset/YouTubeFaces/frame_images_DB/Nicolas_Cage/2/2.429.jpg,Nicolas_Cage,1,M,M,#81654F,#513B2E,0
89,52,47,47,/dataset/YouTubeFaces/frame_images_DB/Tariq_Aziz/3/3.2084.jpg,Tariq_Aziz,251,124,138,138,/dataset/YouTubeFaces/frame_images_DB/Tariq_Aziz/5/5.36.jpg,Tariq_Aziz,1,M,M,#6F503C,#6F503C,0
309,201,140,140,/dataset/YouTubeFaces/frame_images_DB/Daniel_Kurtzer/0/0.1527.jpg,Daniel_Kurtzer,106,53,47,47,/dataset/YouTubeFaces/frame_images_DB/Daniel_Kurtzer/4/4.1989.jpg,Daniel_Kurtzer,1,M,M,#81654F,#81654F,0
294,118,104,104,/dataset/YouTubeFaces/frame_images_DB/Massoud_Barzani/1/1.289.jpg,Massoud_Barzani,271,171,125,125,/dataset/YouTubeFaces/frame_images_DB/Massoud_Barzani/2/2.1837.jpg,Massoud_Barzani,1,M,M,#81654F,#9D7A54,0
157,131,133,133,/dataset/YouTubeFaces/frame_images_DB/Andrew_Bernard/1/1.330.jpg,Andrew_Bernard,208,118,133,133,/dataset/YouTubeFaces/frame_images_DB/Andrew_Bernard/2/2.227.jpg,Andrew_Bernard,1,M,M,#81654F,#81654F,0
121,49,52,52,/dataset/YouTubeFaces/frame_images_DB/James_Carville/0/0.1558.jpg,James_Carville,145,74,85,85,/dataset/YouTubeFaces/frame_images_DB/James_Carville/5/5.331.jpg,James_Carville,1,M,M,#81654F,#81654F,0
261,114,46,46,/dataset/YouTubeFaces/frame_images_DB/Alvaro_Silva_Calderon/0/0.2397.jpg,Alvaro_Silva_Calderon,149,78,75,75,/dataset/YouTubeFaces/frame_images_DB/Alvaro_Silva_Calderon/3/3.1816.jpg,Alvaro_Silva_Calderon,1,M,M,#81654F,#81654F,0
176,74,83,83,/dataset/YouTubeFaces/frame_images_DB/Saeed_Mortazavi/1/1.1485.jpg,Saeed_Mortazavi,273,72,89,89,/dataset/YouTubeFaces/frame_images_DB/Saeed_Mortazavi/2/2.1065.jpg,Saeed_Mortazavi,1,M,M,#9D7A54,#6F503C,0
229,161,124,124,/dataset/YouTubeFaces/frame_images_DB/Nick_Markakis/2/2.636.jpg,Nick_Markakis,264,145,104,104,/dataset/YouTubeFaces/frame_images_DB/Nick_Markakis/3/3.883.jpg,Nick_Markakis,1,M,M,#BEA07E,#6F503C,0
164,84,77,77,/dataset/YouTubeFaces/frame_images_DB/Chuck_Hagel/2/2.35.jpg,Chuck_Hagel,225,67,46,46,/dataset/YouTubeFaces/frame_images_DB/Chuck_Hagel/4/4.82.jpg,Chuck_Hagel,1,M,M,#9D7A54,#6F503C,0
186,74,61,61,/dataset/YouTubeFaces/frame_images_DB/Andy_Dick/1/1.119.jpg,Andy_Dick,93,80,45,45,/dataset/YouTubeFaces/frame_images_DB/Andy_Dick/2/2.755.jpg,Andy_Dick,1,M,M,#6F503C,#81654F,0
246,141,112,112,/dataset/YouTubeFaces/frame_images_DB/Liu_Ye/0/0.781.jpg,Liu_Ye,143,97,80,80,/dataset/YouTubeFaces/frame_images_DB/Liu_Ye/5/5.3907.jpg,Liu_Ye,1,M,M,#81654F,#6F503C,0
153,114,62,62,/dataset/YouTubeFaces/frame_images_DB/Angelo_Reyes/0/0.871.jpg,Angelo_Reyes,211,122,128,128,/dataset/YouTubeFaces/frame_images_DB/Angelo_Reyes/3/3.713.jpg,Angelo_Reyes,1,M,M,#81654F,#6F503C,0
243,133,133,133,/dataset/YouTubeFaces/frame_images_DB/Gary_Marshall/0/0.437.jpg,Gary_Marshall,146,82,82,82,/dataset/YouTubeFaces/frame_images_DB/Gary_Marshall/2/2.668.jpg,Gary_Marshall,1,M,M,#6F503C,#81654F,0
220,88,34,34,/dataset/YouTubeFaces/frame_images_DB/Rick_Bragg/0/0.463.jpg,Rick_Bragg,223,133,58,58,/dataset/YouTubeFaces/frame_images_DB/Rick_Bragg/3/3.220.jpg,Rick_Bragg,1,M,M,#9D7A54,#6F503C,0
167,91,88,88,/dataset/YouTubeFaces/frame_images_DB/Salman_Rushdie/1/1.436.jpg,Salman_Rushdie,167,81,86,86,/dataset/YouTubeFaces/frame_images_DB/Salman_Rushdie/3/3.2311.jpg,Salman_Rushdie,1,M,M,#81654F,#6F503C,0
195,173,100,100,/dataset/YouTubeFaces/frame_images_DB/Clive_Woodward/0/0.1174.jpg,Clive_Woodward,218,72,104,104,/dataset/YouTubeFaces/frame_images_DB/Clive_Woodward/1/1.2035.jpg,Clive_Woodward,1,M,M,#9D7A54,#E7C1B8,0
229,89,64,64,/dataset/YouTubeFaces/frame_images_DB/Charles_Schumer/1/1.489.jpg,Charles_Schumer,136,114,72,72,/dataset/YouTubeFaces/frame_images_DB/Charles_Schumer/3/3.426.jpg,Charles_Schumer,1,M,M,#81654F,#9D7A54,0
121,43,46,46,/dataset/YouTubeFaces/frame_images_DB/Robin_McLaurin_Williams/0/0.2317.jpg,Robin_McLaurin_Williams,275,134,66,66,/dataset/YouTubeFaces/frame_images_DB/Robin_McLaurin_Williams/5/5.82.jpg,Robin_McLaurin_Williams,1,M,M,#9D7A54,#81654F,0
144,103,97,97,/dataset/YouTubeFaces/frame_images_DB/Zoran_Djindjic/0/0.1920.jpg,Zoran_Djindjic,178,83,69,69,/dataset/YouTubeFaces/frame_images_DB/Zoran_Djindjic/1/1.198.jpg,Zoran_Djindjic,1,M,M,#81654F,#6F503C,0
179,114,113,113,/dataset/YouTubeFaces/frame_images_DB/Robert_F_Kennedy_Jr/4/4.90.jpg,Robert_F_Kennedy_Jr,158,78,76,76,/dataset/YouTubeFaces/frame_images_DB/Robert_F_Kennedy_Jr/5/5.528.jpg,Robert_F_Kennedy_Jr,1,M,M,#81654F,#81654F,0
233,128,62,62,/dataset/YouTubeFaces/frame_images_DB/Adrian_Nastase/1/1.41.jpg,Adrian_Nastase,167,80,63,63,/dataset/YouTubeFaces/frame_images_DB/Adrian_Nastase/5/5.271.jpg,Adrian_Nastase,1,M,M,#9D7A54,#E7C1B8,0
319,184,172,172,/dataset/YouTubeFaces/frame_images_DB/Kit_Bond/3/3.1109.jpg,Kit_Bond,155,84,95,95,/dataset/YouTubeFaces/frame_images_DB/Kit_Bond/5/5.744.jpg,Kit_Bond,1,M,M,#9D7A54,#81654F,0
298,98,84,84,/dataset/YouTubeFaces/frame_images_DB/Chris_Cooper/0/0.1576.jpg,Chris_Cooper,46,32,56,56,/dataset/YouTubeFaces/frame_images_DB/Chris_Cooper/4/4.999.jpg,Chris_Cooper,1,M,M,#9D7A54,#513B2E,0
191,89,51,51,/dataset/YouTubeFaces/frame_images_DB/Hank_McKinnell/0/0.829.jpg,Hank_McKinnell,108,72,52,52,/dataset/YouTubeFaces/frame_images_DB/Hank_McKinnell/3/3.498.jpg,Hank_McKinnell,1,M,M,#6F503C,#6F503C,0
276,149,102,102,/dataset/YouTubeFaces/frame_images_DB/Edward_Norton/0/0.766.jpg,Edward_Norton,122,90,62,62,/dataset/YouTubeFaces/frame_images_DB/Edward_Norton/3/3.750.jpg,Edward_Norton,1,M,M,#9D7A54,#9D7A54,0
245,159,180,180,/dataset/YouTubeFaces/frame_images_DB/Otto_Reich/1/1.695.jpg,Otto_Reich,188,82,83,83,/dataset/YouTubeFaces/frame_images_DB/Otto_Reich/4/4.1952.jpg,Otto_Reich,1,M,M,#9D7A54,#9D7A54,0
259,152,91,91,/dataset/YouTubeFaces/frame_images_DB/Ernest_Hollings/0/0.279.jpg,Ernest_Hollings,253,134,105,105,/dataset/YouTubeFaces/frame_images_DB/Ernest_Hollings/2/2.365.jpg,Ernest_Hollings,1,M,M,#9D7A54,#BEA07E,0
159,115,68,68,/dataset/YouTubeFaces/frame_images_DB/Leszek_Miller/0/0.524.jpg,Leszek_Miller,152,93,57,57,/dataset/YouTubeFaces/frame_images_DB/Leszek_Miller/3/3.787.jpg,Leszek_Miller,1,M,M,#BEA07E,#9D7A54,0
136,73,50,50,/dataset/YouTubeFaces/frame_images_DB/Carlos_Iturgaitz/1/1.988.jpg,Carlos_Iturgaitz,126,63,51,51,/dataset/YouTubeFaces/frame_images_DB/Carlos_Iturgaitz/5/5.371.jpg,Carlos_Iturgaitz,1,M,M,#9D7A54,#E7C1B8,0
152,88,72,72,/dataset/YouTubeFaces/frame_images_DB/Conrad_Black/0/0.2980.jpg,Conrad_Black,156,74,64,64,/dataset/YouTubeFaces/frame_images_DB/Conrad_Black/4/4.923.jpg,Conrad_Black,1,M,M,#6F503C,#6F503C,0
155,61,43,43,/dataset/YouTubeFaces/frame_images_DB/William_McDonough/2/2.419.jpg,William_McDonough,136,64,49,49,/dataset/YouTubeFaces/frame_images_DB/William_McDonough/4/4.264.jpg,William_McDonough,1,M,M,#81654F,#6F503C,0
48,44,52,52,/dataset/YouTubeFaces/frame_images_DB/Carlos_Menem/0/0.566.jpg,Carlos_Menem,184,92,75,75,/dataset/YouTubeFaces/frame_images_DB/Carlos_Menem/2/2.78.jpg,Carlos_Menem,1,M,M,#81654F,#6F503C,0
143,107,161,161,/dataset/YouTubeFaces/frame_images_DB/Robbie_Williams/1/1.1041.jpg,Robbie_Williams,202,99,30,30,/dataset/YouTubeFaces/frame_images_DB/Robbie_Williams/3/3.5894.jpg,Robbie_Williams,1,M,M,#9D7A54,#9D7A54,0
182,61,46,46,/dataset/YouTubeFaces/frame_images_DB/Odai_Hussein/3/3.187.jpg,Odai_Hussein,143,76,59,59,/dataset/YouTubeFaces/frame_images_DB/Odai_Hussein/5/5.44.jpg,Odai_Hussein,1,M,M,#9D7A54,#81654F,0
260,106,41,41,/dataset/YouTubeFaces/frame_images_DB/Matt_Anderson/1/1.5368.jpg,Matt_Anderson,277,71,105,105,/dataset/YouTubeFaces/frame_images_DB/Matt_Anderson/2/2.1001.jpg,Matt_Anderson,1,M,M,#9D7A54,#81654F,0
192,101,134,134,/dataset/YouTubeFaces/frame_images_DB/Bill_Belichick/1/1.1050.jpg,Bill_Belichick,285,173,121,121,/dataset/YouTubeFaces/frame_images_DB/Bill_Belichick/4/4.1295.jpg,Bill_Belichick,1,M,M,#81654F,#6F503C,0
156,82,78,78,/dataset/YouTubeFaces/frame_images_DB/Narendra_Modi/0/0.1556.jpg,Narendra_Modi,108,74,59,59,/dataset/YouTubeFaces/frame_images_DB/Narendra_Modi/1/1.353.jpg,Narendra_Modi,1,M,M,#6F503C,#81654F,0
138,99,75,75,/dataset/YouTubeFaces/frame_images_DB/James_Sensenbrenner/1/1.930.jpg,James_Sensenbrenner,60,130,49,49,/dataset/YouTubeFaces/frame_images_DB/James_Sensenbrenner/2/2.674.jpg,James_Sensenbrenner,1,M,M,#81654F,#6F503C,0
160,96,76,76,/dataset/YouTubeFaces/frame_images_DB/Hassan_Nasrallah/3/3.129.jpg,Hassan_Nasrallah,184,79,77,77,/dataset/YouTubeFaces/frame_images_DB/Hassan_Nasrallah/4/4.2688.jpg,Hassan_Nasrallah,1,M,M,#81654F,#9D7A54,0
175,101,51,51,/dataset/YouTubeFaces/frame_images_DB/Luis_Ernesto_Derbez_Bautista/0/0.354.jpg,Luis_Ernesto_Derbez_Bautista,166,112,48,48,/dataset/YouTubeFaces/frame_images_DB/Luis_Ernesto_Derbez_Bautista/1/1.2105.jpg,Luis_Ernesto_Derbez_Bautista,1,M,M,#81654F,#9D7A54,0
140,77,69,69,/dataset/YouTubeFaces/frame_images_DB/Tom_Amstutz/0/0.507.jpg,Tom_Amstutz,255,104,108,108,/dataset/YouTubeFaces/frame_images_DB/Tom_Amstutz/2/2.783.jpg,Tom_Amstutz,1,M,M,#81654F,#9D7A54,0
252,156,256,256,/dataset/YouTubeFaces/frame_images_DB/Orlando_Bloom/0/0.389.jpg,Orlando_Bloom,181,58,69,69,/dataset/YouTubeFaces/frame_images_DB/Orlando_Bloom/3/3.42.jpg,Orlando_Bloom,1,M,M,#9D7A54,#9D7A54,0
155,80,65,65,/dataset/YouTubeFaces/frame_images_DB/Charles_Ingram/1/1.378.jpg,Charles_Ingram,171,103,73,73,/dataset/YouTubeFaces/frame_images_DB/Charles_Ingram/3/3.151.jpg,Charles_Ingram,1,M,M,#81654F,#6F503C,0
279,129,69,69,/dataset/YouTubeFaces/frame_images_DB/Nick_Rimando/1/1.936.jpg,Nick_Rimando,155,90,88,88,/dataset/YouTubeFaces/frame_images_DB/Nick_Rimando/2/2.646.jpg,Nick_Rimando,1,M,M,#81654F,#6F503C,0
189,75,77,77,/dataset/YouTubeFaces/frame_images_DB/Krishna_Bhadur_Mahara/1/1.1352.jpg,Krishna_Bhadur_Mahara,176,82,78,78,/dataset/YouTubeFaces/frame_images_DB/Krishna_Bhadur_Mahara/2/2.1039.jpg,Krishna_Bhadur_Mahara,1,M,M,#9D7A54,#513B2E,0
237,38,56,56,/dataset/YouTubeFaces/frame_images_DB/Frank_Stallone/0/0.1219.jpg,Frank_Stallone,185,98,80,80,/dataset/YouTubeFaces/frame_images_DB/Frank_Stallone/1/1.298.jpg,Frank_Stallone,1,M,M,#513B2E,#81654F,0
137,48,46,46,/dataset/YouTubeFaces/frame_images_DB/Crispin_Glover/3/3.447.jpg,Crispin_Glover,106,89,82,82,/dataset/YouTubeFaces/frame_images_DB/Crispin_Glover/5/5.533.jpg,Crispin_Glover,1,M,M,#9D7A54,#81654F,0
173,88,96,96,/dataset/YouTubeFaces/frame_images_DB/Kweisi_Mfume/1/1.316.jpg,Kweisi_Mfume,186,80,94,94,/dataset/YouTubeFaces/frame_images_DB/Kweisi_Mfume/4/4.384.jpg,Kweisi_Mfume,1,M,M,#6F503C,#6F503C,0
89,75,48,48,/dataset/YouTubeFaces/frame_images_DB/Jafar_Umar_Thalib/3/3.894.jpg,Jafar_Umar_Thalib,89,55,90,90,/dataset/YouTubeFaces/frame_images_DB/Jafar_Umar_Thalib/5/5.3374.jpg,Jafar_Umar_Thalib,1,M,M,#81654F,#6F503C,0
161,97,78,78,/dataset/YouTubeFaces/frame_images_DB/Rand_Beers/2/2.1082.jpg,Rand_Beers,156,77,67,67,/dataset/YouTubeFaces/frame_images_DB/Rand_Beers/5/5.2158.jpg,Rand_Beers,1,M,M,#9D7A54,#81654F,0
166,88,100,100,/dataset/YouTubeFaces/frame_images_DB/Barry_Alvarez/0/0.292.jpg,Barry_Alvarez,247,81,127,127,/dataset/YouTubeFaces/frame_images_DB/Barry_Alvarez/3/3.1551.jpg,Barry_Alvarez,1,M,M,#6F503C,#6F503C,0
91,111,53,53,/dataset/YouTubeFaces/frame_images_DB/Ethan_Hawke/1/1.1234.jpg,Ethan_Hawke,191,63,114,114,/dataset/YouTubeFaces/frame_images_DB/Ethan_Hawke/4/4.1775.jpg,Ethan_Hawke,1,M,M,#BEA07E,#513B2E,0
173,90,59,59,/dataset/YouTubeFaces/frame_images_DB/Nicolas_Sarkozy/0/0.630.jpg,Nicolas_Sarkozy,257,116,108,108,/dataset/YouTubeFaces/frame_images_DB/Nicolas_Sarkozy/5/5.958.jpg,Nicolas_Sarkozy,1,M,M,#9D7A54,#9D7A54,0
194,102,155,155,/dataset/YouTubeFaces/frame_images_DB/George_W_Bush/0/0.330.jpg,George_W_Bush,276,122,92,92,/dataset/YouTubeFaces/frame_images_DB/George_W_Bush/4/4.1132.jpg,George_W_Bush,1,M,M,#6F503C,#BEA07E,0
167,116,88,88,/dataset/YouTubeFaces/frame_images_DB/Wayne_Newton/2/2.766.jpg,Wayne_Newton,165,110,97,97,/dataset/YouTubeFaces/frame_images_DB/Wayne_Newton/4/4.763.jpg,Wayne_Newton,1,M,M,#81654F,#81654F,0
240,71,83,83,/dataset/YouTubeFaces/frame_images_DB/Lance_Bass/1/1.23.jpg,Lance_Bass,166,90,83,83,/dataset/YouTubeFaces/frame_images_DB/Lance_Bass/3/3.186.jpg,Lance_Bass,1,M,M,#81654F,#6F503C,0
169,102,116,116,/dataset/YouTubeFaces/frame_images_DB/Alexander_Downer/3/3.110.jpg,Alexander_Downer,159,62,50,50,/dataset/YouTubeFaces/frame_images_DB/Alexander_Downer/4/4.607.jpg,Alexander_Downer,1,M,M,#81654F,#81654F,0
236,101,113,113,/dataset/YouTubeFaces/frame_images_DB/Alan_Ball/2/2.422.jpg,Alan_Ball,167,81,65,65,/dataset/YouTubeFaces/frame_images_DB/Alan_Ball/4/4.338.jpg,Alan_Ball,1,M,M,#6F503C,#81654F,0
154,73,87,87,/dataset/YouTubeFaces/frame_images_DB/Lucio_Stanca/0/0.2108.jpg,Lucio_Stanca,150,86,55,55,/dataset/YouTubeFaces/frame_images_DB/Lucio_Stanca/4/4.125.jpg,Lucio_Stanca,1,M,M,#6F503C,#81654F,0
